openalex_id,doi,publication_year,journal_short,title,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W3121900342,10.1016/j.jdeveco.2023.103113,2023,JDE,"A global map of amenities: Public goods, ethnic divisions and decentralization",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293242223,10.1016/j.jdeveco.2022.102952,2022,JDE,The deep roots of rebellion,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4402487481,10.1016/j.jdeveco.2024.103360,2024,JDE,Temporary migration for long-term investment,4,0,2,2,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4404402743,10.1016/j.jdeveco.2024.103405,2024,JDE,Better strategies for saving more: Evidence from three interventions in Chile,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4407053992,10.1016/j.jdeveco.2025.103464,2025,JDE,"Universal secondary education, schooling and women ’s empowerment: Evidence from Uganda",2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4409123477,10.1016/j.jdeveco.2025.103482,2025,JDE,Place-based Policies and Household Wealth in Africa,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4409248609,10.1016/j.jdeveco.2025.103514,2025,JDE,Quality signaling and demand for renewable energy technology: Evidence from a randomized field experiment,4,0,3,1,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4411302430,10.1016/j.jdeveco.2025.103562,2025,JDE,Why is female labor force participation declining in China? A perspective from urban commuting,5,0,0,5,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4412106133,10.1016/j.jdeveco.2025.103558,2025,JDE,Do minimum wage hikes lead to employment destruction? Evidence from a regression discontinuity design in Argentina,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413883662,10.1016/j.jdeveco.2025.103606,2025,JDE,"Anti-corruption shocks, political incentives, and regional economic development in a developmental state",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4323306122,10.1016/j.jdeveco.2023.103075,2023,JDE,Circle of fortune: The long-term impact of Western customs institution in China,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4394824087,10.1016/j.jdeveco.2024.103303,2024,JDE,Introduction to the journal of development economics special issue on methods and measurement,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4406661451,10.1016/j.jdeveco.2025.103456,2025,JDE,Is crime a “root cause” of Central American emigration? Evidence from El Salvador,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408224461,10.1016/j.jdeveco.2025.103491,2025,JDE,Missing repayments on haze days: Evidence from China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4409210383,10.1016/j.jdeveco.2025.103506,2025,JDE,"The deeper roots of human capital formation and economic development in Southeast Asia, 1900–2000",2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4412584945,10.1016/j.jdeveco.2025.103583,2025,JDE,Estimating multidimensional development resilience,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414189926,10.1016/j.jdeveco.2025.103631,2025,JDE,The effectiveness of carbon emission trading system: Evidence from China's regional markets,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4416009253,10.1016/j.jdeveco.2025.103674,2025,JDE,Endogenous migration restrictions and population aging in China,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4416541392,10.1016/j.jdeveco.2025.103669,2025,JDE,Does social identity constrain rural entrepreneurship? Evidence on the role of financial inclusion,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4403741285,10.1016/j.jdeveco.2024.103394,2024,JDE,A policy for the jobless youth in South Africa,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4405381130,10.1016/j.jdeveco.2024.103408,2024,JDE,Road infrastructure and skill premium: Evidence from Indian manufacturing,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4410012174,10.1016/j.jdeveco.2025.103532,2025,JDE,How good are livestock statistics in Africa? Can nudging and direct counting improve the quality of livestock asset data?,5,0,2,3,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4412999651,10.1016/j.jdeveco.2025.103603,2025,JDE,"Police autonomy, data-driven strategies, and violence: Evidence from Brazil’s policing reform",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414314697,10.1016/j.jdeveco.2025.103618,2025,JDE,Digitalization as a double-edged sword: Winning services and losing manufacturing in India,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4416423599,10.1016/j.jdeveco.2025.103685,2025,JDE,Intertemporal risk pooling in village economies,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4293577603,10.1016/j.jdeveco.2022.102969,2022,JDE,Production and persistence of criminal skills: Evidence from a high-crime context,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3119611086,10.1016/j.jdeveco.2020.102600,2021,JDE,It takes two: Experimental evidence on the determinants of technology diffusion,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3123306788,10.1016/j.jdeveco.2022.102899,2022,JDE,Exposure to transit migration: Public attitudes and entrepreneurship,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3047107012,10.1016/j.jdeveco.2021.102774,2021,JDE,Information and behavioral responses during a pandemic: Evidence from delays in Covid-19 death reports,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3133050884,10.1016/j.jdeveco.2021.102649,2021,JDE,Endogenous weights and multidimensional poverty: A cautionary tale,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W3175712821,10.1016/j.jdeveco.2021.102704,2021,JDE,Segregation and internal mobility of Syrian refugees in Turkey: Evidence from mobile phone data,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3215636304,10.1016/j.jdeveco.2021.102791,2021,JDE,"Intranational trade costs, product scope and productivity: Evidence from India's Golden Quadrilateral project",2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W3217400923,10.1016/j.jdeveco.2021.102783,2021,JDE,Endogenous inclusion in the Demographic and Health Survey anthropometric sample: Implications for studying height within households,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3127768855,10.1016/j.jdeveco.2020.102612,2021,JDE,Does legal representation increase investment? Evidence from a field experiment in Kenya,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3125162832,10.1016/j.jdeveco.2021.102630,2021,JDE,Numeracy development in Africa: New evidence from a long-term perspective (1730–1970),2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3144995548,10.1016/j.jdeveco.2022.102914,2022,JDE,Protecting infants from natural disasters: The case of vitamin A supplementation and a tornado in Bangladesh,8,2,4,2,6,0.3333,TRUE,undetermined,male,FALSE
https://openalex.org/W4283074054,10.1016/j.jdeveco.2022.102915,2022,JDE,Women’s use of family planning services: An experiment on the husband’s involvement,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3193864141,10.1016/j.jdeveco.2021.102732,2021,JDE,Mass persuasion and the ideological origins of the Chinese Cultural Revolution,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4309879536,10.1016/j.jdeveco.2022.103004,2022,JDE,Measuring remittances,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3217075557,10.1016/j.jdeveco.2021.102776,2021,JDE,How light is too light touch: The effect of a short training-based intervention on household poultry production in Burkina Faso,5,1,2,2,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4210962763,10.1016/j.jdeveco.2022.102835,2022,JDE,Large multiproduct exporters across rich and poor countries: Theory and evidence,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4295529656,10.1016/j.jdeveco.2022.102971,2022,JDE,Privatization of public goods: Evidence from the sanitation sector in Senegal,5,2,2,1,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3141294352,10.1016/j.jdeveco.2021.102655,2021,JDE,"Measuring the unmeasured: Aggregating, anchoring, and adjusting to estimate small business performance",3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3195028885,10.1016/j.jdeveco.2021.102722,2021,JDE,Collective action in games as in life: Experimental evidence from canal cleaning in Haiti,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4285020898,10.1016/j.jdeveco.2022.102933,2022,JDE,When nature calls back: Sustaining behavioral change in rural Pakistan,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4298396231,10.1016/j.jdeveco.2022.102978,2022,JDE,What do jobseekers want? Comparing methods to estimate reservation wages and the value of job attributes,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4306740808,10.1016/j.jdeveco.2022.102993,2022,JDE,Love in the time of HIV: How beliefs about externalities impact health behavior,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4311725398,10.1016/j.jdeveco.2022.103031,2022,JDE,Student loans: Credit constraints and higher education in South Africa,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W2968764517,10.1016/j.jdeveco.2023.103068,2023,JDE,Education and polygamy: Evidence from Cameroon,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3122552300,10.1016/j.jdeveco.2021.102808,2021,JDE,Trans-boundary air pollution spillovers: Physical transport and economic costs by distance,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W3125796775,10.1016/j.jdeveco.2022.102912,2022,JDE,Psychological and social motivations in microfinance contracts: Theory and evidence,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3136123096,10.1016/j.jdeveco.2021.102657,2021,JDE,Welfare rationales for conditionality of cash transfers,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3168309384,10.1016/j.jdeveco.2021.102694,2021,JDE,"Ethnic switching: Longitudinal evidence on prevalence, correlates, and implications for measuring ethnic segregation",2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4322724321,10.1016/j.jdeveco.2023.103077,2023,JDE,Do referrals improve the representation of women in mobile phone surveys?,5,3,2,0,5,0.6000,TRUE,male,female,FALSE
https://openalex.org/W3200698391,10.1016/j.jdeveco.2021.102745,2021,JDE,The power to protect: Household bargaining and female condom use,4,4,0,0,4,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4283258634,10.1016/j.jdeveco.2022.102920,2022,JDE,Trouble with zero: The limits of subsidizing technology adoption,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4298325867,10.1016/j.jdeveco.2022.102983,2022,JDE,"Pains, guns and moves: The effect of the U.S. opioid epidemic on Mexican migration",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4309014892,10.1016/j.jdeveco.2022.102999,2022,JDE,No bulls: Experimental evidence on the impact of veterinarian ratings in Pakistan,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4362638524,10.1016/j.jdeveco.2023.103098,2023,JDE,"Uptake, use, and impact of Islamic savings: Evidence from a field experiment in Pakistan",3,1,1,1,2,0.5000,TRUE,undetermined,female,FALSE
https://openalex.org/W4380151538,10.1016/j.jdeveco.2023.103118,2023,JDE,Transnational terrorism and the internet,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4383956795,10.1016/j.jdeveco.2023.103142,2023,JDE,"Liquid milk: Savings, insurance and side-selling in cooperatives",3,2,0,1,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4384207896,10.1016/j.jdeveco.2023.103144,2023,JDE,Paying for agricultural information in Malawi: The role of soil heterogeneity,4,3,0,1,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4389778276,10.1016/j.jdeveco.2023.103239,2023,JDE,Latin American pride: Labor market outcomes of sexual minorities in Brazil,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3047251227,10.1016/j.jdeveco.2022.103000,2022,JDE,Subjective risk belief function in the field: Evidence from cooking fuel choices and health in India,4,0,1,3,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W3136013491,10.1016/j.jdeveco.2022.102959,2022,JDE,Locking crops to unlock investment: Experimental evidence on warrantage in Burkina Faso,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4220663863,10.1016/j.jdeveco.2022.102867,2022,JDE,From bilateral trade to centralized markets: A search model for commodity exchanges in Africa,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4288375657,10.1016/j.jdeveco.2022.102956,2022,JDE,The effect of forest access on the market for fuelwood in India,4,1,2,1,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4306957473,10.1016/j.jdeveco.2022.102989,2022,JDE,Conflict and reciprocity: A study with Palestinian youths,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4315928960,10.1016/j.jdeveco.2023.103053,2023,JDE,Labeled loans and human capital investments,5,4,0,1,4,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4323664447,10.1016/j.jdeveco.2023.103080,2023,JDE,Competition and corruption: Highway corruption in West Africa,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4361285827,10.1016/j.jdeveco.2023.103096,2023,JDE,Motivating volunteer health workers in an African capital city,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4393089981,10.1016/j.jdeveco.2024.103285,2024,JDE,Is online job training for all? Experimental evidence on the effects of a Coursera program in Costa Rica,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399914346,10.1016/j.jdeveco.2024.103332,2024,JDE,How distortive are turnover taxes? Evidence from China,4,2,0,2,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4280624884,10.1016/j.jdeveco.2022.102889,2022,JDE,Export capacity constraints and distortions,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4297140444,10.1016/j.jdeveco.2022.102973,2022,JDE,Community origins of industrial entrepreneurship in colonial India,4,0,2,2,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4308033387,10.1016/j.jdeveco.2022.102996,2022,JDE,Financial market responses to a natural disaster: Evidence from credit networks and the Indian Ocean tsunami,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4367670168,10.1016/j.jdeveco.2023.103103,2023,JDE,"Financial market imperfections, informality and government spending multipliers",1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4379158055,10.1016/j.jdeveco.2023.103120,2023,JDE,"Top Talent, Elite Colleges, and Migration: Evidence from the Indian Institutes of Technology",3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4383645998,10.1016/j.jdeveco.2023.103146,2023,JDE,Multifaceted programs targeting women in fragile settings: Evidence from the Democratic Republic of Congo,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4389687912,10.1016/j.jdeveco.2023.103227,2023,JDE,Discrimination against migrants and its determinants: Evidence from a Multi-Purpose Field Experiment in the Housing Rental Market,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4400839676,10.1016/j.jdeveco.2024.103337,2024,JDE,Preprimary education and early childhood development: Evidence from government schools in rural Kenya,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4411125684,10.1016/j.jdeveco.2025.103534,2025,JDE,Internal migration and labor market adjustments in the presence of non-wage compensation,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W3033415115,10.1016/j.jdeveco.2022.102845,2022,JDE,Identifying communication spillovers in lab-in-the-field experiments,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3141882091,10.1016/j.jdeveco.2024.103294,2024,JDE,Environmental externalities and free-riding in the household,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W3171745839,10.1016/j.jdeveco.2021.102684,2021,JDE,Marriage outcomes of displaced women,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W3210148096,10.1016/j.jdeveco.2021.102759,2021,JDE,Groups in conflict: Private and public prizes,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W3214071876,10.1016/j.jdeveco.2021.102770,2021,JDE,Impact of financial development on outsourcing and aggregate productivity,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4220917143,10.1016/j.jdeveco.2022.102855,2022,JDE,Group lending with covariate risk,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4292309978,10.1016/j.jdeveco.2022.102953,2022,JDE,The effect of traffic cameras on police effort: Evidence from India,3,1,1,1,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4376619248,10.1016/j.jdeveco.2023.103106,2023,JDE,Which price is right? A comparison of three standard approaches to measuring prices,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4381325599,10.1016/j.jdeveco.2023.103138,2023,JDE,Building networks: Investigating the quid pro quo between local politicians &amp; developers,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4386840767,10.1016/j.jdeveco.2023.103192,2023,JDE,"Religious identity, trust, reciprocity, and prosociality: Theory and evidence",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4386880311,10.1016/j.jdeveco.2023.103182,2023,JDE,Asset transfers and anti-poverty programs: Experimental evidence from Tanzania,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4394841567,10.1016/j.jdeveco.2024.103306,2024,JDE,Medication against conflict,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4396887772,10.1016/j.jdeveco.2024.103309,2024,JDE,In someone else’s shoes: Reducing prejudice through perspective taking,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4405964079,10.1016/j.jdeveco.2024.103441,2025,JDE,FDI in Côte d’Ivoire: Are local firms better off?,3,0,1,2,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W3133129467,10.1016/j.jdeveco.2021.102648,2021,JDE,Did the war on terror deter ungoverned spaces? Not in Africa,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3206957713,10.1016/j.jdeveco.2022.103017,2022,JDE,Delivery times in international competition: An empirical investigation,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4229333903,10.1016/j.jdeveco.2022.102885,2022,JDE,Filling a niche? The maize productivity impacts of adaptive breeding by a local seed company in Kenya,6,2,4,0,6,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4318973064,10.1016/j.jdeveco.2023.103071,2023,JDE,Policy enforcement in the presence of organized crime: Evidence from Rio de Janeiro,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4323308650,10.1016/j.jdeveco.2023.103082,2023,JDE,"Transparency, governance, and water and sanitation: Experimental evidence from schools in rural Bangladesh",6,3,0,3,3,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4363649836,10.1016/j.jdeveco.2023.103097,2023,JDE,Empowering women or increasing response bias? Experimental evidence from Congo,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4382051362,10.1016/j.jdeveco.2023.103141,2023,JDE,Marriage payments and wives’ welfare: All you need is love,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387849903,10.1016/j.jdeveco.2023.103203,2023,JDE,The dual role of insurance in input use: Mitigating risk versus curtailing incentives,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4394617838,10.1016/j.jdeveco.2024.103290,2024,JDE,Economic development and known natural resource endowment: Discovery rate differentials of oil,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4394910101,10.1016/j.jdeveco.2024.103295,2024,JDE,"Is the glass half full or half empty? Examining the impact of Swatch Bharat interventions on sanitation and hygiene in rural Punjab, India",4,0,3,1,3,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4401269903,10.1016/j.jdeveco.2024.103348,2024,JDE,Energy policies and pollution in two developing country cities: A quantitative model,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407367730,10.1016/j.jdeveco.2025.103468,2025,JDE,The long shadow of conflict on human capital: Intergenerational evidence from Peru,4,2,1,1,3,0.6667,TRUE,female,undetermined,FALSE
https://openalex.org/W2956840602,10.1016/j.jdeveco.2021.102751,2021,JDE,Cheap talk and coordination in the lab and in the field: Collective commercialization in Senegal,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4365517252,10.1016/j.jdeveco.2023.103099,2023,JDE,The macroeconomics of pandemics around the world: Lives versus livelihoods revisited,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4385728128,10.1016/j.jdeveco.2023.103168,2023,JDE,"Now, Later, or Never? Evidence of the effect of weather shocks on female genital cutting in Sub-Saharan Africa",2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4394566895,10.1016/j.jdeveco.2024.103288,2024,JDE,Shortening the path to productive investment: Evidence from input fairs and cash transfers in Malawi,6,1,4,1,5,0.2000,TRUE,female,male,FALSE
https://openalex.org/W4400438697,10.1016/j.jdeveco.2024.103336,2024,JDE,Returns to quality in rural agricultural markets: Evidence from wheat markets in Ethiopia,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401742600,10.1016/j.jdeveco.2024.103355,2024,JDE,Forced migration and local economic development: Evidence from postwar Hungary,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401818052,10.1016/j.jdeveco.2024.103357,2024,JDE,Global Mobile Inventors,4,2,1,1,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4402857411,10.1016/j.jdeveco.2024.103376,2024,JDE,The persistence of trade relocation from civil conflict,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4403309424,10.1016/j.jdeveco.2024.103385,2024,JDE,Combining survey and census data for improved poverty prediction using semi-supervised deep learning,5,0,4,1,4,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4408702558,10.1016/j.jdeveco.2025.103493,2025,JDE,Enforcing compliance with labor regulations and firm outcomes: Evidence from Brazil,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4411399664,10.1016/j.jdeveco.2025.103554,2025,JDE,Inside the black box of child penalties: Unpaid work and household structure,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4411869488,10.1016/j.jdeveco.2025.103557,2025,JDE,Keeping an eye on the villain: Assessing the impact of surveillance cameras on crime,4,0,0,4,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3186428939,10.1016/j.jdeveco.2024.103443,2025,JDE,How Do Immigrants Promote Exports?,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4298340629,10.1016/j.jdeveco.2024.103444,2024,JDE,Loose knots: Strong versus weak commitments to save for education in Uganda,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4312081378,10.1016/j.jdeveco.2022.103036,2022,JDE,Experience in financial decision-making: Field evidence from Malawi,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4318069463,10.1016/j.jdeveco.2023.103056,2023,JDE,Impact of self- or social-regarding health messages: Experimental evidence based on antibiotics purchases,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4385880446,10.1016/j.jdeveco.2023.103171,2023,JDE,The consequences of health mandates on infant health: Evidence from a smoking-ban regulation,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388906512,10.1016/j.jdeveco.2023.103214,2023,JDE,Accountability failure in isolated areas: The cost of remoteness from the capital city,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392271750,10.1016/j.jdeveco.2024.103268,2024,JDE,"Market timing, farmer expectations, and liquidity constraints",6,0,3,3,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4402747316,10.1016/j.jdeveco.2024.103380,2024,JDE,The transition to direct mayoral elections in clientelistic environments: Causal public spending and service delivery effects,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403533685,10.1016/j.jdeveco.2024.103386,2024,JDE,Estimating poverty for India after 2011 using private-sector survey data,2,0,1,1,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4404167914,10.1016/j.jdeveco.2024.103395,2024,JDE,Shooting a moving target: Evaluating targeting tools for social programs when income fluctuates,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4404406311,10.1016/j.jdeveco.2024.103399,2024,JDE,"Cover more for less: Targeted drug coverage, chronic disease management, and medical spending",3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4404555707,10.1016/j.jdeveco.2024.103396,2024,JDE,On the properties of the two main types of global poverty lines,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4404727081,10.1016/j.jdeveco.2024.103412,2024,JDE,"Economic shocks, gender, and populism: Evidence from Brazil",2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4405185696,10.1016/j.jdeveco.2024.103425,2024,JDE,"Local knowledge, formal evidence, and policy decisions",3,1,1,1,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4405632210,10.1016/j.jdeveco.2024.103440,2024,JDE,"Corruption exposure, political trust, and immigrants",5,0,4,1,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411507332,10.1016/j.jdeveco.2025.103551,2025,JDE,Digital connectivity and firm participation in foreign markets: An exporter-based bilateral analysis,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4411992827,10.1016/j.jdeveco.2025.103581,2025,JDE,"Flood shocks, heterogeneous risk exposure, and housing market dynamics in China",3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2792490130,10.1016/j.jdeveco.2023.103209,2023,JDE,Tariff overhang and aid: Theory and empirics,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3176484350,10.1016/j.jdeveco.2024.103423,2024,JDE,"Farm profits, prices and household behavior",3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385448374,10.1016/j.jdeveco.2023.103163,2023,JDE,Bundled contracts and technological diffusion: Evidence from the Brazilian soybean boom,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387888590,10.1016/j.jdeveco.2023.103202,2023,JDE,Providing procedural knowledge: A field experiment to encourage resource conservation in Namibia,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388096817,10.1016/j.jdeveco.2023.103208,2023,JDE,Optimal Infrastructure after Trade Reform in India,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4400799605,10.1016/j.jdeveco.2024.103344,2024,JDE,Supporting small firms in a fragile context: Comparing matching and cash grants in Burkina Faso,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4403096732,10.1016/j.jdeveco.2024.103384,2024,JDE,Does social capital positively influence loan performance even during a crisis?,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
